source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[age]	characteristics[developmental stage]	characteristics[culture medium]	characteristics[enrichment process]	characteristics[individual]	characteristics[sex]	characteristics[treatment]	characteristics[compound]	characteristics[dose]	characteristics[exposure duration]	characteristics[sampling time]	characteristics[biological replicate]	material type	assay name	technology type	comment[instrument]	comment[label]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[collision energy]	comment[dissociation method]	comment[file uri]	comment[fragment mass tolerance]	comment[ms1 scan range]	comment[ms2 scan range]	comment[precursor mass tolerance]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[treatment]
PXD036826-phospho-Sample-31	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	24 hour	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_10.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-31	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	24 hour	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_6_rep.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_6_rep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-32	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_138.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_138.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-32	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_72.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_72.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-32	Homo sapiens	liver	Rectal adenocarcinoma	SNU-61	CVCL_5078	cell line	48Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_75.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_75.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-33	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	0 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_82.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_82.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-33	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	0 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_119.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_119.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-33	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	0 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_110.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_110.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-34	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_129.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_129.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-34	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_2.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-34	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_76.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_76.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-35	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	24 hour	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_91.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_91.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-35	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	24 hour	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_45.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_45.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-35	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	24 hour	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_35.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-36	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	30 minute	30 minute	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_140.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_140.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-36	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	30 minute	30 minute	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_37.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-36	Homo sapiens	colon	colon adenocarcinoma	SW48	CVCL_1724	cell line	83Y	adult	RPMI 1640	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	30 minute	30 minute	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_53.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_53.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-37	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_115.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_115.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-37	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_144.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_144.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-37	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_12_rep.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_12_rep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-38	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_51.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-38	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_39.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_39.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-38	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_41.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
