source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[material type]	characteristics[biological replicate]	characteristics[developmental stage]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
WAB20220707_TPM_Zhengyx_FNA_8min_J_1145	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1145	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1145.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1146	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1146	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1146.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1220	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1220	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1220.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1251	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1251	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1251.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1278	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1278	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1278.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1280	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1280	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1280.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1281	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1281	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1281.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1282	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1282	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1282.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1288	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1288	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1288.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1318	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1318	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1318.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1321	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1321	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1321.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1330	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1330	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1330.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_1354	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_1354	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_1354.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_941	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_941	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_941.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_974	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_974	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_974.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_983	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_983	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_983.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_985	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_985	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_985.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_J_986	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_J_986	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_J_986.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_S_54	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_S_54	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_S_54.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_S_57	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_S_57	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_S_57.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_S_70	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_S_70	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_S_70.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_S_81	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_S_81	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_S_81.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220707_TPM_Zhengyx_FNA_8min_S_82	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220707_TPM_Zhengyx_FNA_8min_S_82	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220707_TPM_Zhengyx_FNA_8min_S_82.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_C_357	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_C_357	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_C_357.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_C_382	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_C_382	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_C_382.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_C_400	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_C_400	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_C_400.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_C_445	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_C_445	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_C_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_C_483	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_C_483	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_C_483.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_C_489	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_C_489	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_C_489.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_101	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_101	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_101.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_102	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_102	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_102.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_113	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_113	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_113.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_115	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_115	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_115.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_117	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_117	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_117.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_126	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_126	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_126.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_128	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_128	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_128.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_129	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_129	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_129.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_130	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_130	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_130.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_132	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_132	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_132.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_133	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_133	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_133.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20220708_TPM_Zhengyx_FNA_8min_S_134	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20220708_TPM_Zhengyx_FNA_8min_S_134	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20220708_TPM_Zhengyx_FNA_8min_S_134.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
