source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell type]
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 191	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr16-17-18_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr16-17-18_R1.raw	1	9	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 192	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr19-20-21_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr19-20-21_R1.raw	1	10	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 193	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr22-23-24_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr22-23-24_R1.raw	1	11	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 194	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_FrD_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_FrD_R1.raw	1	12	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 195	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_FrE-F_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_FrE-F_R1.raw	1	13	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 196	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr1_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr1_R2.raw	2	1	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 197	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr2-3_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr2-3_R2.raw	2	2	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 198	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr4-5_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr4-5_R2.raw	2	3	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 199	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr6-7_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr6-7_R2.raw	2	4	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 200	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr8-9_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr8-9_R2.raw	2	5	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 201	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr10-11_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr10-11_R2.raw	2	6	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 202	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr12-13_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr12-13_R2.raw	2	7	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 203	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr14-15_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr14-15_R2.raw	2	8	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 204	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr16-17-18_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr16-17-18_R2.raw	2	9	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 205	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr19-20-21_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr19-20-21_R2.raw	2	10	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 206	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr22-23-24_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr22-23-24_R2.raw	2	11	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 207	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_FrD_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_FrD_R2.raw	2	12	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 208	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_FrE-F_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_FrE-F_R2.raw	2	13	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
