source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[ms min mz]	comment[ms max mz]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_HpH_F3_700	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	3	2	20191011D_SP700_DDA_Brain_HpH_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_HpH_F4_701	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	4	2	20191011D_SP701_DDA_Brain_HpH_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_HpH_F5_702	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	5	2	20191011D_SP702_DDA_Brain_HpH_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_HpH_F6_703	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	6	2	20191011D_SP703_DDA_Brain_HpH_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_SCX_F1_647	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	1	3	20190801D_DDA_SP647_Brain_SCX_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_SCX_F2_648	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	2	3	20190801D_DDA_SP648_Brain_SCX_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_SCX_F3_649	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	3	3	20190801D_DDA_SP649_Brain_SCX_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_SCX_F4_650	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	4	3	20190801D_DDA_SP650_Brain_SCX_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_SCX_F5_651	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	5	3	20190801D_DDA_SP651_Brain_SCX_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_brain_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_brain_library_SCX_F6_652	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	6	3	20190801D_DDA_SP652_Brain_SCX_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_DES_F1_395	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	400m/z	1250m/z	not available	not available	1	1	20190416D_DDA_SP395_Cervix_DES.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_HpH_F1_972	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	1	2	20200308D_DDA_SP972_Cervix_HpH_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_HpH_F2_973	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	2	2	20200308D_DDA_SP973_Cervix_HpH_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_HpH_F3_974	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	3	2	20200308D_DDA_SP974_Cervix_HpH_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_HpH_F4_975	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	4	2	20200308D_DDA_SP975_Cervix_HpH_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_HpH_F5_976	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	5	2	20200308D_DDA_SP976_Cervix_HpH_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_HpH_F6_977	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	6	2	20200308D_DDA_SP977_Cervix_HpH_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_SCX_F1_1032	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	1	3	202003017_DDA_1032_Cervix_SCX_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_SCX_F2_1033	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	2	3	202003017_DDA_1033_Cervix_SCX_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_SCX_F3_1034	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	3	3	202003017_DDA_1034_Cervix_SCX_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_SCX_F4_1035	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	4	3	202003017_DDA_1035_Cervix_SCX_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_SCX_F5_1036	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	5	3	202003017_DDA_1036_Cervix_SCX_F5.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_cervix_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=uterine cervix;AC=UBERON:0000002	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_cervix_library_SCX_F6_1037	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	strong cation exchange chromatography (SCX)	400m/z	1250m/z	not available	not available	6	3	202003017_DDA_1037_Cervix_SCX_F6.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=uterine cervix;AC=UBERON:0000002
bovine_corpus_luteum_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=corpus luteum;AC=UBERON:0002512	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_corpus_luteum_library_DES_F1_390	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not applicable	400m/z	1250m/z	not available	not available	1	1	20190411D_DDA_SP390_CorpLuteum_DES.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=corpus luteum;AC=UBERON:0002512
bovine_corpus_luteum_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=corpus luteum;AC=UBERON:0002512	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_corpus_luteum_library_HpH_F1_817	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	1	2	20191119D_DDA_SP817_CorpLuteum_HpH_F1.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=corpus luteum;AC=UBERON:0002512
bovine_corpus_luteum_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=corpus luteum;AC=UBERON:0002512	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_corpus_luteum_library_HpH_F2_818	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	2	2	20191119D_DDA_SP818_CorpLuteum_HpH_F2.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=corpus luteum;AC=UBERON:0002512
bovine_corpus_luteum_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=corpus luteum;AC=UBERON:0002512	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_corpus_luteum_library_HpH_F3_819	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	3	2	20191119D_DDA_SP819_CorpLuteum_HpH_F3.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=corpus luteum;AC=UBERON:0002512
bovine_corpus_luteum_library	NT=Bos taurus;AC=NCBITaxon:9913	NT=corpus luteum;AC=UBERON:0002512	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	not available	tissue	1	bovine_corpus_luteum_library_HpH_F4_820	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 6600;AC=MS:1002533	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	High-pH reversed-phase chromatography (hpHRP)	400m/z	1250m/z	not available	not available	4	2	20191119D_DDA_SP820_CorpLuteum_HpH_F4.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=corpus luteum;AC=UBERON:0002512
