source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[treatment]	characteristics[strain]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[treatment]
wevan_I171104_Run264_BXD101_CD_ET468	Mus musculus	Liver	normal	4	control diet	BXD101	wevan_I171104_Run264_BXD101_CD_ET468	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run264_BXD101_CD_ET468.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run265_BXD102_HF_ET1361-Fix	Mus musculus	Liver	normal	7	high fat diet	BXD102	wevan_I171104_Run265_BXD102_HF_ET1361-Fix	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run265_BXD102_HF_ET1361-Fix.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run266_BXD40_CD_ET680-Fix	Mus musculus	Liver	normal	4	control diet	BXD40	wevan_I171104_Run266_BXD40_CD_ET680-Fix	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run266_BXD40_CD_ET680-Fix.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run267_BXD86_HF_ET1091-Fix	Mus musculus	Liver	normal	1	high fat diet	BXD86	wevan_I171104_Run267_BXD86_HF_ET1091-Fix	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run267_BXD86_HF_ET1091-Fix.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run268_BXD83_CD_ET301-R1	Mus musculus	Liver	normal	1	control diet	BXD83	wevan_I171104_Run268_BXD83_CD_ET301-R1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run268_BXD83_CD_ET301-R1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run269_BXD9_HF_ET370-R1	Mus musculus	Liver	normal	2	high fat diet	BXD9	wevan_I171104_Run269_BXD9_HF_ET370-R1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run269_BXD9_HF_ET370-R1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run270_BXD40_CD_ET2040-R1	Mus musculus	Liver	normal	5	control diet	BXD40	wevan_I171104_Run270_BXD40_CD_ET2040-R1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run270_BXD40_CD_ET2040-R1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run272_BXD63_CD_ET1872-R1	Mus musculus	Liver	normal	4	control diet	BXD63	wevan_I171104_Run272_BXD63_CD_ET1872-R1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run272_BXD63_CD_ET1872-R1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run273_BXD45_CD_ET1762	Mus musculus	Liver	normal	4	control diet	BXD45	wevan_I171104_Run273_BXD45_CD_ET1762	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run273_BXD45_CD_ET1762.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run274_BXD98_CD_ET1769	Mus musculus	Liver	normal	10	control diet	BXD98	wevan_I171104_Run274_BXD98_CD_ET1769	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run274_BXD98_CD_ET1769.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run275_BXD29_CD_ET770	Mus musculus	Liver	normal	4	control diet	BXD29	wevan_I171104_Run275_BXD29_CD_ET770	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run275_BXD29_CD_ET770.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run276_D2B6F1_CD_ET1162	Mus musculus	Liver	normal	3	control diet	D2B6F1	wevan_I171104_Run276_D2B6F1_CD_ET1162	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run276_D2B6F1_CD_ET1162.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run277_BXD63_CD_ET821	Mus musculus	Liver	normal	5	control diet	BXD63	wevan_I171104_Run277_BXD63_CD_ET821	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run277_BXD63_CD_ET821.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run278_DBA2J_HF_ET532	Mus musculus	Liver	normal	7	high fat diet	DBA2J	wevan_I171104_Run278_DBA2J_HF_ET532	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run278_DBA2J_HF_ET532.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run279_BXD29_CD_ET773	Mus musculus	Liver	normal	5	control diet	BXD29	wevan_I171104_Run279_BXD29_CD_ET773	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run279_BXD29_CD_ET773.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run280_BXD74_HF_ET623	Mus musculus	Liver	normal	1	high fat diet	BXD74	wevan_I171104_Run280_BXD74_HF_ET623	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run280_BXD74_HF_ET623.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run281_BXD24_CD_ET1541	Mus musculus	Liver	normal	3	control diet	BXD24	wevan_I171104_Run281_BXD24_CD_ET1541	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run281_BXD24_CD_ET1541.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run282_BXD32_CD_ET1801	Mus musculus	Liver	normal	4	control diet	BXD32	wevan_I171104_Run282_BXD32_CD_ET1801	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run282_BXD32_CD_ET1801.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run283_BXD70_CD_ET2069	Mus musculus	Liver	normal	4	control diet	BXD70	wevan_I171104_Run283_BXD70_CD_ET2069	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run283_BXD70_CD_ET2069.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run284_BXD98_CD_ET2252	Mus musculus	Liver	normal	11	control diet	BXD98	wevan_I171104_Run284_BXD98_CD_ET2252	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run284_BXD98_CD_ET2252.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run285_BXD67_HF_ET393	Mus musculus	Liver	normal	1	high fat diet	BXD67	wevan_I171104_Run285_BXD67_HF_ET393	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run285_BXD67_HF_ET393.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run286_BXD63_CD_ET821	Mus musculus	Liver	normal	6	control diet	BXD63	wevan_I171104_Run286_BXD63_CD_ET821	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run286_BXD63_CD_ET821.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run287_DBA2J_CD_ET1812	Mus musculus	Liver	normal	4	control diet	DBA2J	wevan_I171104_Run287_DBA2J_CD_ET1812	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run287_DBA2J_CD_ET1812.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run288_BXD62_CD_ET1844	Mus musculus	Liver	normal	4	control diet	BXD62	wevan_I171104_Run288_BXD62_CD_ET1844	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run288_BXD62_CD_ET1844.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run289_BXD86_CD_ET2452	Mus musculus	Liver	normal	1	control diet	BXD86	wevan_I171104_Run289_BXD86_CD_ET2452	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run289_BXD86_CD_ET2452.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run290_BXD61_HF_ET2063	Mus musculus	Liver	normal	4	high fat diet	BXD61	wevan_I171104_Run290_BXD61_HF_ET2063	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run290_BXD61_HF_ET2063.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run291_BXD81_HF_ET237	Mus musculus	Liver	normal	1	high fat diet	BXD81	wevan_I171104_Run291_BXD81_HF_ET237	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run291_BXD81_HF_ET237.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run292_BXD49_CD_ET2058	Mus musculus	Liver	normal	1	control diet	BXD49	wevan_I171104_Run292_BXD49_CD_ET2058	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run292_BXD49_CD_ET2058.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run293_BXD73_CD_ET2072	Mus musculus	Liver	normal	5	control diet	BXD73	wevan_I171104_Run293_BXD73_CD_ET2072	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run293_BXD73_CD_ET2072.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run294_BXD79_HF_ET1684	Mus musculus	Liver	normal	3	high fat diet	BXD79	wevan_I171104_Run294_BXD79_HF_ET1684	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run294_BXD79_HF_ET1684.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run295_BXD100_HF_ET1183	Mus musculus	Liver	normal	4	high fat diet	BXD100	wevan_I171104_Run295_BXD100_HF_ET1183	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run295_BXD100_HF_ET1183.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run296_BXD84_CD_ET637	Mus musculus	Liver	normal	1	control diet	BXD84	wevan_I171104_Run296_BXD84_CD_ET637	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run296_BXD84_CD_ET637.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run297_C57BL6J_CD_ET526	Mus musculus	Liver	normal	6	control diet	C57BL6J	wevan_I171104_Run297_C57BL6J_CD_ET526	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run297_C57BL6J_CD_ET526.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171104_Run298_BXD77_HF_ET147	Mus musculus	Liver	normal	2	high fat diet	BXD77	wevan_I171104_Run298_BXD77_HF_ET147	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run298_BXD77_HF_ET147.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171104_Run310_BXD98_CD_ET1524	Mus musculus	Liver	normal	12	control diet	BXD98	wevan_I171104_Run310_BXD98_CD_ET1524	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171104_Run310_BXD98_CD_ET1524.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171111_Run298_BXD77_HF_ET147	Mus musculus	Liver	normal	3	high fat diet	BXD77	wevan_I171111_Run298_BXD77_HF_ET147	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run298_BXD77_HF_ET147.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run298b_BXD73_HF_ET1506	Mus musculus	Liver	normal	5	high fat diet	BXD73	wevan_I171111_Run298b_BXD73_HF_ET1506	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run298b_BXD73_HF_ET1506.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run299_BXD32_HF_ET2032	Mus musculus	Liver	normal	3	high fat diet	BXD32	wevan_I171111_Run299_BXD32_HF_ET2032	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run299_BXD32_HF_ET2032.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run300_BXD27_CD_ET777	Mus musculus	Liver	normal	1	control diet	BXD27	wevan_I171111_Run300_BXD27_CD_ET777	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run300_BXD27_CD_ET777.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171111_Run301_BXD77_HF_ET328	Mus musculus	Liver	normal	4	high fat diet	BXD77	wevan_I171111_Run301_BXD77_HF_ET328	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run301_BXD77_HF_ET328.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run302_BXD34_HF_ET274	Mus musculus	Liver	normal	2	high fat diet	BXD34	wevan_I171111_Run302_BXD34_HF_ET274	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run302_BXD34_HF_ET274.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run303_BXD34_HF_ET1056	Mus musculus	Liver	normal	3	high fat diet	BXD34	wevan_I171111_Run303_BXD34_HF_ET1056	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run303_BXD34_HF_ET1056.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run304_BXD27_CD_ET2520	Mus musculus	Liver	normal	2	control diet	BXD27	wevan_I171111_Run304_BXD27_CD_ET2520	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run304_BXD27_CD_ET2520.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171111_Run305_BXD86_CD_ET252	Mus musculus	Liver	normal	2	control diet	BXD86	wevan_I171111_Run305_BXD86_CD_ET252	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run305_BXD86_CD_ET252.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171111_Run306_BXD55_HF_ET557	Mus musculus	Liver	normal	1	high fat diet	BXD55	wevan_I171111_Run306_BXD55_HF_ET557	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run306_BXD55_HF_ET557.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run307_D2B6F1_HF_ET1156	Mus musculus	Liver	normal	5	high fat diet	D2B6F1	wevan_I171111_Run307_D2B6F1_HF_ET1156	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run307_D2B6F1_HF_ET1156.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run308_B6D2F1_CD_ET1221	Mus musculus	Liver	normal	5	control diet	B6D2F1	wevan_I171111_Run308_B6D2F1_CD_ET1221	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run308_B6D2F1_CD_ET1221.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171111_Run309_BXD66_HF_ET223	Mus musculus	Liver	normal	3	high fat diet	BXD66	wevan_I171111_Run309_BXD66_HF_ET223	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run309_BXD66_HF_ET223.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	high fat diet
wevan_I171111_Run311_BXD77_CD_ET148	Mus musculus	Liver	normal	2	control diet	BXD77	wevan_I171111_Run311_BXD77_CD_ET148	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run311_BXD77_CD_ET148.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
wevan_I171111_Run312_BXD56_CD_ET763	Mus musculus	Liver	normal	1	control diet	BXD56	wevan_I171111_Run312_BXD56_CD_ET763	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 6600;AC=MS:1002533	NT=Trypsin;AC=MS:1001251	1	1	wevan_I171111_Run312_BXD56_CD_ET763.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	control diet
