source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[sex]	characteristics[material type]	characteristics[biological replicate]	characteristics[pooled sample]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[disease]
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_189	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	189	1	G1002-Bat-1S-189.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1002-Bat-1S-189.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_192	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	192	1	G1002-Bat-1S-192.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1002-Bat-1S-192.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_193	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	193	1	G1002-Bat-1S-193.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1002-Bat-1S-193.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_194	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	194	1	G1101-Bat-1S-194.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-194.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_198	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	198	1	G1101-Bat-1S-198.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-198.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_204	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	204	1	G1101-Bat-1S-204.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-204.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_207	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	207	1	G1101-Bat-1S-207.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-207.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_210	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	210	1	G1101-Bat-1S-210.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-210.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_211	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	211	1	G1101-Bat-1S-211.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-211.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_214	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	214	1	G1101-Bat-1S-214.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-214.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_217	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	217	1	G1101-Bat-1S-217.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-217.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_218	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	218	1	G1101-Bat-1S-218.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-218.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_233	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	233	1	G1101-Bat-1S-233.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-233.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_235	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	235	1	G1101-Bat-1S-235.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-235.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_236	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	236	1	G1101-Bat-1S-236.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-236.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_237	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	237	1	G1101-Bat-1S-237.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-237.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_239	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	239	1	G1101-Bat-1S-239.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-239.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_241	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	241	1	G1101-Bat-1S-241.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-241.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_242	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	242	1	G1101-Bat-1S-242.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-242.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_243	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	243	1	G1101-Bat-1S-243.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-243.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_244	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	244	1	G1101-Bat-1S-244.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-244.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_246	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	246	1	G1101-Bat-1S-246.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-246.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_247	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	247	1	G1101-Bat-1S-247.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-247.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_253	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	253	1	G1101-Bat-1S-253.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-253.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_Mix165-235	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	902	1	G1101-Bat-1S-Mix165-235.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-Mix165-235.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_Mix365-235	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	903	1	G1101-Bat-1S-Mix365-235.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-Mix365-235.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_Mix65	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	901	1	G1101-Bat-1S-Mix65.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G1101-Bat-1S-Mix65.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
