source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[human leukocyte antigen]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]	factor value[human leukocyte antigen]
PXD019643-Sample-258	Homo sapiens	stomach	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN14	1	organism part	not available	run 772	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170603_AM_AUT01-DN14_Stomach_W6-32_10%_DDA_2_400-650mz_msms10_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170603_AM_AUT01-DN14_Stomach_W6-32_10%_DDA_2_400-650mz_msms10_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	stomach	Human leukocyte antigen class I
PXD019643-Sample-258	Homo sapiens	stomach	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN14	1	organism part	not available	run 773	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170603_AM_AUT01-DN14_Stomach_W6-32_10%_DDA_3_400-650mz_msms11_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170603_AM_AUT01-DN14_Stomach_W6-32_10%_DDA_3_400-650mz_msms11_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	stomach	Human leukocyte antigen class I
PXD019643-Sample-259	Homo sapiens	testis	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN14	1	organism part	not available	run 774	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170428_AM_AUT01-DN14_Testis_W6-32_10%_DDA_1_400-650mz_msms2_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170428_AM_AUT01-DN14_Testis_W6-32_10%_DDA_1_400-650mz_msms2_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class I
PXD019643-Sample-259	Homo sapiens	testis	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN14	1	organism part	not available	run 775	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170428_AM_AUT01-DN14_Testis_W6-32_10%_DDA_2_400-650mz_msms3_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170428_AM_AUT01-DN14_Testis_W6-32_10%_DDA_2_400-650mz_msms3_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class I
PXD019643-Sample-259	Homo sapiens	testis	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN14	1	organism part	not available	run 776	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170428_AM_AUT01-DN14_Testis_W6-32_10%_DDA_3_400-650mz_msms4_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170428_AM_AUT01-DN14_Testis_W6-32_10%_DDA_3_400-650mz_msms4_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class I
PXD019643-Sample-260	Homo sapiens	uterus	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN04	1	organism part	not available	run 777	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170912_AM_AUT01-DN04_Uterus_W6-32_10%_DDA_1_400-650mz_msms25_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170912_AM_AUT01-DN04_Uterus_W6-32_10%_DDA_1_400-650mz_msms25_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	uterus	Human leukocyte antigen class I
PXD019643-Sample-260	Homo sapiens	uterus	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN04	1	organism part	not available	run 778	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170912_AM_AUT01-DN04_Uterus_W6-32_10%_DDA_2_400-650mz_msms26_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170912_AM_AUT01-DN04_Uterus_W6-32_10%_DDA_2_400-650mz_msms26_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	uterus	Human leukocyte antigen class I
PXD019643-Sample-260	Homo sapiens	uterus	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN04	1	organism part	not available	run 779	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170912_AM_AUT01-DN04_Uterus_W6-32_10%_DDA_3_400-650mz_msms27_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170912_AM_AUT01-DN04_Uterus_W6-32_10%_DDA_3_400-650mz_msms27_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	uterus	Human leukocyte antigen class I
PXD019643-Sample-264	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN06	1	organism part	not available	run 789	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161208_AM_AUT01-DN06_Muscle_W6-32_10%_DDA_1_400-650mz_msms5_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161208_AM_AUT01-DN06_Muscle_W6-32_10%_DDA_1_400-650mz_msms5_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class I
PXD019643-Sample-264	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN06	1	organism part	not available	run 790	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161208_AM_AUT01-DN06_Muscle_W6-32_10%_DDA_2_400-650mz_msms6_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161208_AM_AUT01-DN06_Muscle_W6-32_10%_DDA_2_400-650mz_msms6_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class I
PXD019643-Sample-264	Homo sapiens	muscle	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN06	1	organism part	not available	run 791	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161208_AM_AUT01-DN06_Muscle_W6-32_10%_DDA_3_400-650mz_msms7_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161208_AM_AUT01-DN06_Muscle_W6-32_10%_DDA_3_400-650mz_msms7_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	muscle	Human leukocyte antigen class I
PXD019643-Sample-266	Homo sapiens	spleen	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 795	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171002_AM_AUT01-DN17_Spleen_W6-32_10%_DDA_1_400-650mz_msms4_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171002_AM_AUT01-DN17_Spleen_W6-32_10%_DDA_1_400-650mz_msms4_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	spleen	Human leukocyte antigen class I
PXD019643-Sample-266	Homo sapiens	spleen	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 796	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171002_AM_AUT01-DN17_Spleen_W6-32_10%_DDA_2_400-650mz_msms5_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171002_AM_AUT01-DN17_Spleen_W6-32_10%_DDA_2_400-650mz_msms5_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	spleen	Human leukocyte antigen class I
PXD019643-Sample-266	Homo sapiens	spleen	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 797	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171002_AM_AUT01-DN17_Spleen_W6-32_10%_DDA_3_400-650mz_msms6_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171002_AM_AUT01-DN17_Spleen_W6-32_10%_DDA_3_400-650mz_msms6_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	spleen	Human leukocyte antigen class I
PXD019643-Sample-267	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 798	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171012_AM_AUT01-DN17_SmallIntestine_W6-32_10%_DDA_1_400-650mz_msms20_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171012_AM_AUT01-DN17_SmallIntestine_W6-32_10%_DDA_1_400-650mz_msms20_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class I
PXD019643-Sample-267	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 799	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171012_AM_AUT01-DN17_SmallIntestine_W6-32_10%_DDA_2_400-650mz_msms21_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171012_AM_AUT01-DN17_SmallIntestine_W6-32_10%_DDA_2_400-650mz_msms21_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class I
PXD019643-Sample-267	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 800	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171012_AM_AUT01-DN17_SmallIntestine_W6-32_10%_DDA_3_400-650mz_msms22_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171012_AM_AUT01-DN17_SmallIntestine_W6-32_10%_DDA_3_400-650mz_msms22_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class I
PXD019643-Sample-269	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 804	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171002_AM_AUT01-DN17_Thyroid_W6-32_10%_DDA_1_400-650mz_msms16_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171002_AM_AUT01-DN17_Thyroid_W6-32_10%_DDA_1_400-650mz_msms16_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-269	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 805	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171002_AM_AUT01-DN17_Thyroid_W6-32_10%_DDA_2_400-650mz_msms17_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171002_AM_AUT01-DN17_Thyroid_W6-32_10%_DDA_2_400-650mz_msms17_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-269	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 806	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171002_AM_AUT01-DN17_Thyroid_W6-32_10%_DDA_3_400-650mz_msms18_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171002_AM_AUT01-DN17_Thyroid_W6-32_10%_DDA_3_400-650mz_msms18_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-271	Homo sapiens	colon	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN12	1	organism part	not available	run 810	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170418_AM_AUT01-DN12_Colon_W6-32_10%_DDA_1_400-650mz_msms13_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170418_AM_AUT01-DN12_Colon_W6-32_10%_DDA_1_400-650mz_msms13_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	colon	Human leukocyte antigen class I
PXD019643-Sample-271	Homo sapiens	colon	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN12	1	organism part	not available	run 811	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170418_AM_AUT01-DN12_Colon_W6-32_10%_DDA_2_400-650mz_msms14_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170418_AM_AUT01-DN12_Colon_W6-32_10%_DDA_2_400-650mz_msms14_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	colon	Human leukocyte antigen class I
PXD019643-Sample-271	Homo sapiens	colon	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN12	1	organism part	not available	run 812	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170418_AM_AUT01-DN12_Colon_W6-32_10%_DDA_3_400-650mz_msms15_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170418_AM_AUT01-DN12_Colon_W6-32_10%_DDA_3_400-650mz_msms15_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	colon	Human leukocyte antigen class I
PXD019643-Sample-272	Homo sapiens	liver	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN16	1	organism part	not available	run 813	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms2_TS8h.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms2_TS8h.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	liver	Human leukocyte antigen class I
PXD019643-Sample-272	Homo sapiens	liver	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN16	1	organism part	not available	run 814	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms3_TS16h.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms3_TS16h.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	liver	Human leukocyte antigen class I
PXD019643-Sample-272	Homo sapiens	liver	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN16	1	organism part	not available	run 815	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms4_TS24h.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms4_TS24h.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	liver	Human leukocyte antigen class I
PXD019643-Sample-273	Homo sapiens	liver	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN16	1	organism part	not available	run 816	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms5_TS48h.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160409_DK_AUT01-DN16_Liver_W6-32_20%_DDA_1_400-650mz_msms5_TS48h.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	liver	Human leukocyte antigen class I
